,subID,task,Video,Track,Timestamp,Attribute,Value,Comment,HMD,offset,Timestamp_adjusted
391,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,26.12,skill:score,23:2,,varjo,True,26.01369401297876
392,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,34.76,skill:score,29:2,,varjo,True,34.65369401297876
393,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,39.56,skill:score,24:2,,varjo,True,39.453694012978765
394,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,42.56,skill:score,"8:2, 21:2",,varjo,True,42.453694012978765
395,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,46.52,skill:score,23:2,,varjo,True,46.413694012978766
396,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,48.24,skill:score,24:2,,varjo,True,48.133694012978765
397,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,58.6,skill:score,6:2,,varjo,True,58.493694012978764
398,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,76.56,skill:score,6:2,,varjo,True,76.45369401297876
399,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,83.32,skill:score,8:2,,varjo,True,83.21369401297875
400,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,92.52,skill:score,3:2,,varjo,True,92.41369401297875
401,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,97.36,skill:score,8:2,,varjo,True,97.25369401297876
402,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,111.8,skill:score,13:2,,varjo,True,111.69369401297875
403,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,113.0,skill:score,24:2,,varjo,True,112.89369401297876
404,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,122.44,skill:score,23:2,,varjo,True,122.33369401297875
405,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,123.16,skill:score,"13:2, 31:2",,varjo,True,123.05369401297875
406,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,130.96,skill:score,"6:2, 31:2",,varjo,True,130.85369401297876
407,P4,cereal,P4_cereal_2_merged_varjo.mp4,error frame,134.36,skill:score,"6:2, 21:2, 31:2",,varjo,True,134.25369401297877
408,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,16.0,skill:score,"31:2, 13:2, 21:1",,varjo,True,19.592622739606504
409,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,22.08,skill:score,"31:2, 13:2, 10:2",,varjo,True,25.672622739606503
410,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,23.48,skill:score,"6:2, 13:2",,varjo,True,27.0726227396065
411,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,31.8,skill:score,"31:2, 13:2, 10:2",,varjo,True,35.3926227396065
412,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,46.88,skill:score,29:2,,varjo,True,50.47262273960651
413,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,48.4,skill:score,29:2,,varjo,True,51.9926227396065
414,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,50.24,skill:score,10:2,,varjo,True,53.83262273960651
415,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,51.04,skill:score,"31:2, 13:2, 21:2",,varjo,True,54.632622739606504
416,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,51.8,skill:score,"1:2, 3:2",,varjo,True,55.3926227396065
417,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,55.48,skill:score,"10:2,",,varjo,True,59.0726227396065
418,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,64.88,skill:score,3:2,,varjo,True,68.47262273960649
419,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,71.24,skill:score,"6:2, 8:2",,varjo,True,74.83262273960649
420,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,75.68,skill:score,6:3,,varjo,True,79.2726227396065
421,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,79.32,skill:score,"6:2, 21:2, 13:2",,varjo,True,82.91262273960649
422,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,83.32,skill:score,3:2,,varjo,True,86.91262273960649
423,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,95.68,skill:score,"31:2, 21:2",,varjo,True,99.2726227396065
424,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,106.48,skill:score,"31:2, 29:2",,varjo,True,110.0726227396065
425,P18,cereal,P18_cereal_2_merged_varjo.mp4,error frame,128.2,skill:score,"31:2, 13:2",,varjo,True,131.7926227396065
459,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,17.88,skill:score,"6:1, 21:2",,varjo,True,17.040828505843837
460,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,20.28,skill:score,33:2,,varjo,True,19.44082850584384
461,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,32.68,skill:score,10:2,,varjo,True,31.840828505843838
462,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,35.44,skill:score,,,varjo,True,34.600828505843836
463,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,35.68,skill:score,10:2,,varjo,True,34.84082850584384
464,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,42.48,skill:score,27:2,,varjo,True,41.640828505843835
465,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,43.48,skill:score,33:2,,varjo,True,42.640828505843835
466,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,46.04,skill:score,"31:2, 13:2",,varjo,True,45.20082850584384
467,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,54.56,skill:score,"31:2, 13:2",,varjo,True,53.72082850584384
468,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,56.2,skill:score,"31:2, 13:2, 10:2",,varjo,True,55.36082850584384
469,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,57.68,skill:score,"29:2, 10:2",,varjo,True,56.84082850584384
470,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,64.0,skill:score,"3:2, 6:2, 21:2",,varjo,True,63.16082850584384
471,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,65.88,skill:score,33:2,,varjo,True,65.04082850584383
472,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,67.24,skill:score,21:2,,varjo,True,66.40082850584383
473,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,88.68,skill:score,"31:2, 13:2",,varjo,True,87.84082850584385
474,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,117.52,skill:score,"6:2, 21:2, 13:2",,varjo,True,116.68082850584383
475,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,119.48,skill:score,"29:2, 10:2",,varjo,True,118.64082850584384
476,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,124.36,skill:score,"6:2, 21:2",,varjo,True,123.52082850584384
477,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,127.68,skill:score,29:2,,varjo,True,126.84082850584385
478,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,132.4,skill:score,"29:2, 24:2",,varjo,True,131.56082850584386
479,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,133.32,skill:score,"29:2, 24:2",,varjo,True,132.48082850584382
480,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,135.04,skill:score,29:2,,varjo,True,134.20082850584384
481,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,139.04,skill:score,"31:2, 13:2",,varjo,True,138.20082850584384
482,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,140.84,skill:score,3:2,,varjo,True,140.00082850584386
483,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,141.6,skill:score,"6:2, 21:2",,varjo,True,140.76082850584385
484,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,145.08,skill:score,"21:2, 6:2, 3:2",,varjo,True,144.24082850584387
485,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,154.92,skill:score,"3:2, 1:2",,varjo,True,154.08082850584384
486,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,174.68,skill:score,31:2,,varjo,True,173.84082850584383
487,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,179.68,skill:score,29:2,,varjo,True,178.84082850584383
488,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,181.04,skill:score,"31:2, 21:2",,varjo,True,180.20082850584384
489,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,184.92,skill:score,"29:2, 24:2",,varjo,True,184.08082850584384
490,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,186.6,skill:score,29:2,,varjo,True,185.76082850584385
491,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,193.44,skill:score,"6:2, 8:2, 21:2",,varjo,True,192.60082850584382
492,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,200.68,skill:score,"6:2, 8:2, 21:2, 13:2",,varjo,True,199.84082850584383
493,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,203.68,skill:score,"6:2, 8:2, 21:2, 3:2",,varjo,True,202.84082850584383
494,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,209.0,skill:score,33:2,,varjo,True,208.16082850584382
495,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,210.8,skill:score,3:2,,varjo,True,209.96082850584384
496,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,212.32,skill:score,"3:2, 1:2",,varjo,True,211.48082850584382
497,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,215.52,skill:score,"3:2, 1:2, 33:2",,varjo,True,214.68082850584386
498,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,218.56,skill:score,23:2,,varjo,True,217.72082850584383
499,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,243.44,skill:score,"23:2, 24:2",,varjo,True,242.60082850584382
500,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,255.56,skill:score,"8:2, 6:2, 21:2",,varjo,True,254.72082850584383
501,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,260.44,skill:score,"8:2, 6:2, 21:2",,varjo,True,259.6008285058438
502,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,264.84,skill:score,29:2,,varjo,True,264.0008285058438
503,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,267.64,skill:score,"10:2, 29:2, 3:2",,varjo,True,266.8008285058438
504,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,268.44,skill:score,3:2,,varjo,True,267.6008285058438
505,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,268.88,skill:score,"31:2, 13:2",,varjo,True,268.0408285058438
506,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,274.16,skill:score,3:2,,varjo,True,273.32082850584385
507,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,275.28,skill:score,"3:2, 1:2",,varjo,True,274.4408285058438
508,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,278.92,skill:score,"31:2, 13:2, 21:2",,varjo,True,278.08082850584384
509,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,281.48,skill:score,"31:2, 13:2, 21:2",,varjo,True,280.64082850584384
510,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,284.04,skill:score,"6:2, 8:2",,varjo,True,283.20082850584384
511,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,299.8,skill:score,"16:2, 23:2",,varjo,True,298.96082850584384
512,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,304.24,skill:score,"31:2, 13:2",,varjo,True,303.40082850584383
513,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,305.56,skill:score,"6:2, 8:2",,varjo,True,304.7208285058438
514,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,307.8,skill:score,33:2,,varjo,True,306.96082850584384
515,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,329.28,skill:score,"21:2, 31:2",,varjo,True,328.4408285058438
516,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,332.72,skill:score,"24:2, 23:2",,varjo,True,331.88082850584385
517,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,335.12,skill:score,"24:2, 23:2",,varjo,True,334.28082850584383
518,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,336.8,skill:score,"33:2, 32:2",,varjo,True,335.96082850584384
519,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,348.28,skill:score,"31:2, 13:2",,varjo,True,347.4408285058438
520,P18,sandwich,P18_sandwich_2_merged_varjo.mp4,error frame,351.24,skill:score,"31:2, 21:2, 13:2",,varjo,True,350.40082850584383
521,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,10.08,skill:score,"31:2, 13:2",,varjo,True,13.043827729508253
522,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,11.68,skill:score,"31:2, 13:2",,varjo,True,14.643827729508253
523,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,14.4,skill:score,23:2,,varjo,True,17.36382772950825
524,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,18.6,skill:score,"31:2, 13:2",,varjo,True,21.563827729508255
525,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,29.68,skill:score,16:2,,varjo,True,32.64382772950825
526,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,48.52,skill:score,6:3,,varjo,True,51.483827729508256
527,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,52.6,skill:score,"31:2, 13:2",,varjo,True,55.563827729508255
528,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,54.6,skill:score,"6:2, 8:2",,varjo,True,57.563827729508255
529,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,63.76,skill:score,"23:2, 27:2",,varjo,True,66.72382772950824
530,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,64.24,skill:score,"31:2, 21:2, 13:2",,varjo,True,67.20382772950825
531,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,67.08,skill:score,"31:2, 13:2",,varjo,True,70.04382772950825
532,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,78.88,skill:score,"6:2, 8:2",,varjo,True,81.84382772950825
533,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,82.24,skill:score,3:2,,varjo,True,85.20382772950825
534,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,96.08,skill:score,6:2,,varjo,True,99.04382772950825
535,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,99.88,skill:score,6:2,,varjo,True,102.84382772950825
536,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,103.32,skill:score,31:2,,varjo,True,106.28382772950825
537,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,105.2,skill:score,"31:2, 29:2",,varjo,True,108.16382772950826
538,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,127.48,skill:score,"31:2,",,varjo,True,130.44382772950826
539,P19,cereal,P19_cereal_2_merged_varjo.mp4,error frame,129.76,skill:score,"31:2,",,varjo,True,132.72382772950823
540,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,22.88,skill:score,31:2,,varjo,True,24.70125324209172
541,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,34.6,skill:score,23: 2,,varjo,True,36.42125324209172
542,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,37.28,skill:score,27:2,,varjo,True,39.10125324209172
543,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,48.4,skill:score,29:2,,varjo,True,50.22125324209172
544,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,55.2,skill:score,23:2,,varjo,True,57.021253242091724
545,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,78.76,skill:score,3:2,,varjo,True,80.58125324209172
546,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,82.16,skill:score,"31:2, 6:2",,varjo,True,83.98125324209173
547,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,100.2,skill:score,29:2,,varjo,True,102.02125324209172
548,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,102.36,skill:score,23.2,,varjo,True,104.18125324209171
549,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,117.56,skill:score,6:2,,varjo,True,119.38125324209173
550,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,124.12,skill:score,13:2,,varjo,True,125.94125324209173
551,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,129.56,skill:score,"13:2, 32:2, 33:2",,varjo,True,131.38125324209173
552,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,158.72,skill:score,26:2,,varjo,True,160.54125324209173
553,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,163.48,skill:score,24:2,,varjo,True,165.30125324209172
554,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,174.8,skill:score,31:2,,varjo,True,176.62125324209174
555,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,190.2,skill:score,27:2,,varjo,True,192.02125324209172
556,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,196.72,skill:score,6:2,,varjo,True,198.54125324209173
557,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,201.92,skill:score,,,varjo,True,203.74125324209172
558,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,202.8,skill:score,6:2,,varjo,True,204.62125324209174
559,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,229.44,skill:score,23:2,,varjo,True,231.26125324209173
560,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,239.92,skill:score,24:2,,varjo,True,241.74125324209172
561,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,253.2,skill:score,24:2,,varjo,True,255.02125324209172
562,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,274.0,skill:score,8:2,,varjo,True,275.8212532420917
563,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,281.84,skill:score,"24:2, 29:2",,varjo,True,283.6612532420917
564,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,293.44,skill:score,8:2,,varjo,True,295.2612532420917
565,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,304.68,skill:score,32:2,,varjo,True,306.5012532420917
566,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,318.96,skill:score,"24:2, 25:3",,varjo,True,320.7812532420917
567,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,326.36,skill:score,3:2,,varjo,True,328.1812532420917
568,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,348.32,skill:score,8:2,,varjo,True,350.1412532420917
569,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,386.84,skill:score,8:2,,varjo,True,388.6612532420917
570,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,422.72,skill:score,32:2,,varjo,True,424.5412532420917
571,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,427.52,skill:score,13:2,,varjo,True,429.3412532420917
572,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,439.68,skill:score,6:2,,varjo,True,441.5012532420917
573,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,443.92,skill:score,23:2,,varjo,True,445.7412532420917
574,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,446.88,skill:score,13:2,,varjo,True,448.7012532420917
575,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,462.32,skill:score,"24:2, 8:2",,varjo,True,464.1412532420917
576,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,466.36,skill:score,3:2,,varjo,True,468.1812532420917
577,P24,sandwich,P24_sandwich_2_merged_varjo.mp4,error frame,500.84,skill:score,10:2,,varjo,True,502.6612532420917
578,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,20.28,skill:score,26:2,,varjo,True,19.20946396387315
579,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,25.72,skill:score,"31:2, 13:2",,varjo,True,24.64946396387315
580,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,29.4,skill:score,"6:2, 21:2, 13:2, 3:2",,varjo,True,28.32946396387315
581,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,37.64,skill:score,27:2,,varjo,True,36.56946396387315
582,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,39.08,skill:score,"23:3, 16:2",,varjo,True,38.009463963873145
583,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,40.12,skill:score,"31:2, 13:2",,varjo,True,39.049463963873144
584,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,41.48,skill:score,"31:2, 13:2",,varjo,True,40.409463963873144
585,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,48.24,skill:score,27:2,,varjo,True,47.16946396387315
586,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,48.32,skill:score,6:2,,varjo,True,47.24946396387315
587,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,58.28,skill:score,"6:2, 21:2",,varjo,True,57.20946396387315
588,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,59.64,skill:score,"6:2, 21:2, 13:2",,varjo,True,58.56946396387315
589,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,62.72,skill:score,"32:2, 6:2",,varjo,True,61.649463963873146
590,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,64.6,skill:score,"1:2, 3:2",,varjo,True,63.52946396387314
591,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,65.88,skill:score,"31:2, 13:2",,varjo,True,64.80946396387314
592,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,67.52,skill:score,27:2,,varjo,True,66.44946396387314
593,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,69.32,skill:score,"31:2, 13:2",,varjo,True,68.24946396387314
594,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,71.28,skill:score,"31:2, 13:2",,varjo,True,70.20946396387315
595,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,73.88,skill:score,7:2,,varjo,True,72.80946396387314
596,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,83.28,skill:score,"6:2, 8:2, 21:2",,varjo,True,82.20946396387315
597,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,86.76,skill:score,"6:2, 8:2, 21:2",,varjo,True,85.68946396387315
598,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,137.8,skill:score,29:2,,varjo,True,136.72946396387317
599,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,153.96,skill:score,"6:2, 21:2",,varjo,True,152.88946396387317
600,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,155.52,skill:score,"6:2, 21:2, 13:2",,varjo,True,154.44946396387317
601,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,163.08,skill:score,"6:2, 21:2",,varjo,True,162.00946396387317
602,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,185.4,skill:score,"6:2, 21:2, 9:2",,varjo,True,184.32946396387317
603,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,189.68,skill:score,"31:2, 13:2",,varjo,True,188.60946396387317
604,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,199.76,skill:score,"24:2, 16:2",,varjo,True,198.68946396387315
605,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,206.4,skill:score,23:2,,varjo,True,205.32946396387317
606,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,217.44,skill:score,29:2,,varjo,True,216.36946396387316
607,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,219.2,skill:score,29:2,,varjo,True,218.12946396387315
608,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,219.92,skill:score,"31:2, 13:2",,varjo,True,218.84946396387315
609,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,227.0,skill:score,29:2,,varjo,True,225.92946396387316
610,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,228.4,skill:score,"24:2, 6:3",,varjo,True,227.32946396387317
611,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,231.36,skill:score,"31:2, 13:2, 21:2",,varjo,True,230.28946396387317
612,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,237.96,skill:score,"31:2, 13:2, 21:2",,varjo,True,236.88946396387317
613,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,243.32,skill:score,"7:2, 21:2",,varjo,True,242.24946396387315
614,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,243.68,skill:score,7:2,,varjo,True,242.60946396387317
615,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,245.6,skill:score,27:2,,varjo,True,244.52946396387316
616,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,248.76,skill:score,3:2,,varjo,True,247.68946396387315
617,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,254.64,skill:score,"26:2, 13:2",,varjo,True,253.56946396387315
618,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,259.28,skill:score,"26:2, 13:2, 3:2",,varjo,True,258.20946396387313
619,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,264.52,skill:score,"6:2, 21:2, 26:2, 13:2, 3:2",,varjo,True,263.44946396387314
620,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,279.52,skill:score,"6:2, 8:2",,varjo,True,278.44946396387314
621,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,285.44,skill:score,"26:2, 27:2, 16:2",,varjo,True,284.36946396387316
622,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,291.32,skill:score,"31:2, 13:2, 21:2",,varjo,True,290.24946396387315
